,Date,Tweet Text,Retweet Count,Favorite Count,Username,User follower count,ID
97,Thu May 12 17:33:01 +0000 2022,"🥇🥈🥉 Largest Crypto
📊 Current Prices 🎭

BTC-USD: #N/A
BTC-EUR: #N/A
ETH-USD: #N/A
ETH-EUR: #N/A
LTC-USD: #N/A
LTC-EUR: #N/A
XRP-USD: #N/A
XRP-EUR: #N/A

#BItcoin #ETH",0,0,The_CryptoHUB,80,1524804855981740051
98,Thu May 12 17:32:57 +0000 2022,"@FjtFuji Nice project ,but do you know  who participate in EquilibriumDeFi Kusama lockdrop will receive GENS. #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit",0,0,MdShipo22750084,3429,1524804839540068359
99,Thu May 12 17:32:48 +0000 2022,"DCA all the way down. 
#btc
#eth
#solana
#doge
$COIN",0,2,nakedshortsonly,848,1524804799279075329
100,Thu May 12 17:32:34 +0000 2022,"JUST IN: 🇧🇷 Brazil's largest brokerage, XP, will offer #Bitcoin  and #Ethereum trading.",0,0,AbiiezerJr7,19,1524804739350896640
101,Thu May 12 17:32:25 +0000 2022,"If everyone is trying to get hold of the same thing, its value increases

Crypto is all about community. The stronger the belief system the better it sustains

#crypto #BTC #Cryptocrash #cryptocurrency #ETH",0,0,poloavatar,1,1524804702315384832
102,Thu May 12 17:32:18 +0000 2022,Most private #Ethereum wallet is very difficult to manage. So a good wallet should be a balance between convenience and privacy.,0,0,thedeepeffect_,30,1524804676142567425
103,Thu May 12 17:32:12 +0000 2022,"@workquest_co 
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain
The project is interesting, but the designer of images and infographics you have is very weak) the project should",0,1,Boysgangstar1,2516,1524804648179142656
104,Thu May 12 17:32:10 +0000 2022,"@funnygameworld 
The  project has really very interesting  been  long time and it is a great project. A good project with real priming. 
#FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",1,0,Rehan97461557,14097,1524804641950773248
105,Thu May 12 17:32:02 +0000 2022,@kucoincom Probably #ETH,0,0,thecryptodude_,61,1524804607540867072
106,Thu May 12 17:31:59 +0000 2022,Slow 20 | Normal 28 | Fast 133 | Instant 196 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1207,1524804593229737987
107,Thu May 12 17:31:57 +0000 2022,"@workquest_co #WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain
This project looks very interesting. I am interested, and I will support this project until it is successful",0,1,Boysgangstar1,2516,1524804585017118723
108,Thu May 12 17:31:44 +0000 2022,@BigShibaInu #JUSTDAOIT #BIGSHIBAINU #GOBIGORGOHOM #ETH #DAO #BIGDOG$ #B$I #BUY$BIG #SUCCESS #TOBIGTOFAIL #CRYPTOFORTHECOMMUNITY #BIGDOGFAM #IFYOUKNOWYOUKNOW #BLOCKCHAIN #INVEST #MOONTIME,0,0,PerryMason75,40,1524804532840157194
109,Thu May 12 17:31:43 +0000 2022,"@workquest_co #WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain
The project is very serious and reliable for investment. The company has already implemented many successful",0,1,Boysgangstar1,2516,1524804528263991303
110,Thu May 12 17:31:34 +0000 2022,"@funnygameworld 
The project will go much future  the team working on it is very strong.We will be happy to see the achievements and results of this excellent project. 
#FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",0,0,Rehan97461557,14097,1524804488472629259
111,Thu May 12 17:31:28 +0000 2022,"@workquest_co #WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain
The project has a clear development plan, An experienced team does everything to make the project the best.",0,1,Boysgangstar1,2516,1524804466549002253
112,Thu May 12 17:31:22 +0000 2022,"Amazing wonderful project based on new technology. The project has a clear development strategy that allows developers to work confidently to improve the platform.
  #FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",0,1,002Milon,3403,1524804439164391426
113,Thu May 12 17:31:17 +0000 2022,"@workquest_co #WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain
Good project",0,1,Boysgangstar1,2516,1524804420046753797
114,Thu May 12 17:31:17 +0000 2022,"The project is very good, since everyone can leave their feedback or vote for the company, which in their opinion will be very promising. 
  #FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",0,0,002Milon,3403,1524804418331283461
115,Thu May 12 17:31:13 +0000 2022,"Excellent, thoughtful and balanced project. Great technical solution, I believe in the idea and implementation of the project.
  #FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",0,1,002Milon,3403,1524804401415655438
116,Thu May 12 17:31:10 +0000 2022,"$LUNA is heading  towards $1

#Bitcoin 
#ETH 
#BSC",2,4,satu1303,87,1524804389780656133
117,Thu May 12 17:30:46 +0000 2022,"🔔Price updates for different #crypto assets that get price predictions on 🦥SlothTrading:

#ETH: $1,994.87
#DOT: $9.050
#SOL: $46.43
#XRP: $0.3931
#AVAX: $31.95
#ALGO: $0.4262
#ATOM: $10.06
#ETC: $19.65

💥New predictions every hour",0,0,SlothTradingBot,54,1524804288647684104
118,Thu May 12 17:30:45 +0000 2022,"In crypto market ,it is a most likely project for crypto lovers.There is a huge features for make their offer .So, join early .  #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit",0,0,Doreza569,9996,1524804283656736768
119,Thu May 12 17:30:32 +0000 2022,It’s so sad to see that most of #US #investors  money went into #Ponzi pyramids like #LUNA #UST #Bitcoin #BTC #Ethereum instead of real #economy and hard assets,0,1,xdire_me,106,1524804228870377472
120,Thu May 12 17:30:30 +0000 2022,"@Batcoin_BATS #batcoin @Batcoin_BATS %100 safe. Audit and kyc.😎

#LUNA #BTC #ETH #bnb",0,2,erduran_tuncer,75,1524804220599271427
121,Thu May 12 17:30:15 +0000 2022,"Maybe it is the last chance to get #Cryptos as cheap 😃

#BTC #ETH #AVAX #BSCGems #altcoin",8,17,hiRavenCrypto,99653,1524804157785653248
122,Thu May 12 17:30:03 +0000 2022,"#erc20gas #ETH #crypto 
⛽️Auto 15Min ETH Gas Tracking⛽️

GWEI:
Low: 124 gwei
Avg: 125 gwei
High: 125 gwei

Opensea: Sale
Low: $49.71
Avg: $50.11
High: $50.11

Uniswap V3: Swap
Low: $45.34
Avg: $45.70
High: $45.70

USDT: Transfer
Low: $13.30
Avg: $13.41
High: $13.41",0,1,Erc20Gas,729,1524804107185360897
123,Thu May 12 17:29:59 +0000 2022,"@clashofcoinsCOM For sure This Projects seem really good in the future
Yooo joinn guys lesgoo
@airdropfun2 
@mastergaull369 
@dzakyalo

#SOLANA #BSC #ETH #Airdrops
#ClashOfCoins @clashofcoinsCOM",0,1,ItSMeGhans,158,1524804089321689099
124,Thu May 12 17:29:58 +0000 2022,Slow 20 | Normal 29.6 | Fast 123.9 | Instant 158.8 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,1,ETHGasPriceBot,1207,1524804085047762944
125,Thu May 12 17:29:56 +0000 2022,"@CryptoMixer3 Good
#Clockx24
#UTK
#Ethereum",0,1,Rakibpigo,2,1524804077481238528
126,Thu May 12 17:29:50 +0000 2022,"@BorisKreiman yepbuy .com
yupbuy .com

Both for only 99 #eth 
#domains #domainname",0,1,topbizx,97,1524804053170982928
127,Thu May 12 17:29:34 +0000 2022,"#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain

It's team is very friendly and very hardworking which is reflecting in thier work and their Project idea is more reliable",0,0,Afrin1722,2372,1524803985781100546
128,Thu May 12 17:29:31 +0000 2022,"If you can hold your nerve at a difficult time &amp; defeat your fear at the time of Panic you can make a lot of money.  Be there ..

#Crypto #Cryptocrash #Btc #Eth #Luna #Terra #UST",0,2,Global_Bakait,469,1524803975328894979
129,Thu May 12 17:29:17 +0000 2022,Looking at all the details of the project helps me to choose the right IEO-project to support. I am sure I can trust such a skillful team managers and project managers too.#FJT #Fujicompany #crypto #cryptocurrency #blockchain #bounty #eth #token #azbit,0,0,New446On,671,1524803913458778112
130,Thu May 12 17:29:12 +0000 2022,"🇦🇺 Ethereum(ETH) Arbitrage occured in Australia ‼
  ✅BestAsk Exchange:Binance_au
  ⬇Price (BUY): 1ETH = 2,837 AUD
  ✅BestBid Exchange:Digital Surge
  ⬆Price (SELL): 1ETH = 6,000 AUD
 💰💴Trading Profit💴💰3,163 AUD
#Ethereum #ETH #Australia #ETHAUD #Aussie",0,1,0xTimTam,71,1524803894567571462
131,Thu May 12 17:29:12 +0000 2022,"1 Bitcoin ( #BTC )
Dollar: 29,194.62$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,15.53$ 

1 Ethereum ( #ETH )
Dollar: 1,981.27$ 

1 Ripple ( #XRP )
Dollar: 0.38904$ 

Date: 12 May 2022 17:29

#Bitcoin #Ethereum #cryptocurrency #crypto #altcoin #Blockchain #Ripple",0,0,coinpricenow,5753,1524803894542491649
132,Thu May 12 17:29:09 +0000 2022,We done dumping yet people? I'm waiting to ape #BTC #ETH,0,3,ImMoonBoi,16,1524803881200504836
133,Thu May 12 17:29:09 +0000 2022,"Who else is holding there breath in these crazy markets right now? 
#Bitcoin #Crypto #ADA #ETH #SOL #LUNA #CNFT #NFT",0,6,stackingsatoshe,1075,1524803880374046720
134,Thu May 12 17:28:59 +0000 2022,"A team of highly qualified specialists. I fully support the idea of this product, having studied all the nuances and strategies and everything is very clear. Join and invite to your friend. #FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth",0,0,Yulichk29242438,3033,1524803840859676677
135,Thu May 12 17:28:57 +0000 2022,averyjerraine NukesNFT Can't wait to mint 2 NUKES next weekend!!#NFT #NFTs #nftart #Ethereum,0,4,AnastasiaBetsy4,1,1524803830239862784
136,Thu May 12 17:28:55 +0000 2022,"Sold all my #Eth #Cro  #xtz  #sand a few months ago after years of collecting them, felt really bummed when little ups happened , just rebought all my coins and have $$$$$$$$$$$$$$$$$ left over for next dip, and living very comfortably…Sell = Win",0,1,PhilthyRl,113,1524803824497709056
137,Thu May 12 17:28:53 +0000 2022,Instead of crying start buying #nfts #crypto #eth,0,1,brandonboscos,665,1524803816499159040
138,Thu May 12 17:28:32 +0000 2022,Hi everyone tonight I will release a teaser of the first 5 #nfts from the ETHWallPaper collection. I hope you are hype. #NFTCollection #nft #eth #Ethereum #BTC #bitcoin #blockchain #MetaMask #Binance,2,6,Sad_Dead_Boy,179,1524803727852445705
139,Thu May 12 17:28:19 +0000 2022,"#Ethereum 
 Price Now: $1993.69
 ₿0.06784043
 Market Cap: $241051453326.8641 #ETH",0,1,MrCoinMarket,321,1524803670692470785
140,Thu May 12 17:28:16 +0000 2022,"#LUNA is totally finish
#cheems is only one crypto to buy....
Feel #1000xgem

#ETH #Crypto #cryptocurrency #cryptotrading #BNB #BSCGems #BTC #P2Egaming",0,1,AnujKulhari1,340,1524803661238439939
141,Thu May 12 17:28:03 +0000 2022,"#Ethereum Price 
 
 Three months ago: $2674.06 
 
 One month ago: $3462.54 
 
 One week ago: $2930.99 
 
  Now: $1993.69 #ETH #EthereumTeam",0,1,MrCoinMarket,321,1524803605609517060
142,Thu May 12 17:28:02 +0000 2022,@1goonrich Of course! I’m ready to be a quintillionaire! Love ❤️ #AITX #ai #APPL #MSFT #cheems $AITX #BTC #ETH $BTC $ETH #TSLA💎💵,0,3,im_ba1tazar,240,1524803598449709057
143,Thu May 12 17:27:58 +0000 2022,"Sound all my #Eth #Cro #xtz #sand a few months ago after years of collecting them, felt really bummed when little ups happened , just rebought all my coins and have $$$$$$$$$$$$$$$$$ left over for next dip, and living very comfortably…Sell = Win",0,1,PhilthyRl,113,1524803585501962240
144,Thu May 12 17:27:57 +0000 2022,Slow 20 | Normal 30.8 | Fast 104 | Instant 160 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1207,1524803578640093187
145,Thu May 12 17:27:55 +0000 2022,"@WhaleEverything Right now I'm bullish on #Ethereum #SYSCOIN #Solana, this is what I feel like doing today. I don't wanna look through the down part of the dip, knowing too well that the coins above got super potential to pump soon.",0,0,RashfordAsbury,77,1524803572537384961
146,Thu May 12 17:27:55 +0000 2022,"#Ethereum - Rank: 2
 
 Now: 1993.69$
 
 High 24h: 2204.33$
 
 Low 24h: 1774.8$ #eth",0,1,MrCoinMarket,321,1524803572512264192
147,Thu May 12 17:27:52 +0000 2022,Anchor Protocol (ANC) went up 10.8 percent in the last 1 minutes on Binance. #ANC  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,0,0,cryptoalerted,184,1524803556682891265
148,Thu May 12 17:27:40 +0000 2022,@akreana_ RATIO !!! I need a logo and a banner metamask trust wallet need help #ETH #BTC    solana coinbase binance account blocked,1,10,JeanPessiha_,1499,1524803506263162882
149,Thu May 12 17:27:34 +0000 2022,"Tonight's @DebateCryptoOG  TA Thursday will be legendary
Tonight's Panel:
👉🏻myself
👉🏻@GarethSoloway 
👉🏻@Frankiecandles 

Be sure to tune in at 730p est

#btc #bitcoin #crypto #ethereum",0,2,cvo_crypto,10276,1524803482569658368
150,Thu May 12 17:27:31 +0000 2022,Shill me your next x100 💎👀#metaverse #x100gem #bscgems #eth #defi #cro #PancakeSwap #BinanceSmartChain #Bitcoin,0,1,JulietGresham,15,1524803469994954758
151,Thu May 12 17:27:25 +0000 2022,"There are many games available on our list, but we won't be releasing them all at once because we try to keep the fun and profits going.

#FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",0,0,Precybae123,2025,1524803443570925568
152,Thu May 12 17:27:12 +0000 2022,"🇦🇺 Ethereum(ETH) Arbitrage occured in Australia ‼
  ✅BestAsk Exchange:Binance_au
  ⬇Price (BUY): 1ETH = 2,850 AUD
  ✅BestBid Exchange:Digital Surge
  ⬆Price (SELL): 1ETH = 6,000 AUD
 💰💴Trading Profit💴💰3,150 AUD
#Ethereum #ETH #Australia #ETHAUD #Aussie",0,1,0xTimTam,71,1524803389766307843
153,Thu May 12 17:27:05 +0000 2022,"BTC metrics indicating that powers that be have been playing the market like a fiddle.

Hard reset can get a lot of leverage out of the system.

No shame on paper hands, but markets like these separate the strongHODL from the NGMI.

Don't blink, anon. You will miss it.

#BTC #ETH",0,7,SoapBoxCar,9621,1524803359580078080
154,Thu May 12 17:26:51 +0000 2022,"@WhaleEverything I've  endless #Crypto I'm super bullish on. 

However my most solid crypto project I'm hodling for a very long term Is #ETH &amp; $SYS 
They are incredible projects with a strong community and the fundamentals are fantastic.",0,0,EvelynR89053030,120,1524803303523209216
155,Thu May 12 17:26:44 +0000 2022,Terra (LUNA) went up 41.7 percent in the last 30 minutes on Binance. #LUNA  #crypto #bitcoin #cryptocurrency #btc #ethereum #blockchain #eth #trading #altcoin #binance #cryptonews,0,3,cryptoalerted,184,1524803274297188352
156,Thu May 12 17:26:40 +0000 2022,"5/11:
B) ROI - Return on Investment. With the crazy volatility in the crypto market and the recent crash it is fair to say that everyone has gotten in this project at various price points. It is quite normal that $GST and $GMT have fallen with the drop of #BTC #Ethereum #BNB #SOL",0,2,rellcryptologic,61,1524803255095767045
157,Thu May 12 17:26:37 +0000 2022,"If anyone has a budget of 20-25dollars and wants to buy NFT, I found a very valuable NFT project. Those interested send a message.#nft #nftart #art #nfts #crypto #nftartist #digitalart #nftcommunity #nftcollector #cryptoart #ethereum #cryptocurrency #opensea #bitcoin #blockchain",2,4,ApeArtClup1,1,1524803242051485696
158,Thu May 12 17:26:36 +0000 2022,"#Eth used to be the place that brands went. Not anymore, multiple projects over the last week have seen what’s going on in ETH and they recognize it for the toxic place it is. Okaybears blazed the path, more branded projects coming to Sol, I know this is underway. FACTS",1,12,crypt0degen69,2781,1524803239580934145
159,Thu May 12 17:26:30 +0000 2022,"@funnygameworld Looking for 316 lucky people for Unicrypt presale #whitelist 😊
Those who want to be added can comment or send me a dm.#FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit",0,0,Dipansh92708729,3672,1524803216004636679
160,Thu May 12 17:26:24 +0000 2022,Will someone go Jail over the Luna /Terra meltdown ?  #Cryptocrash #BTC #ETH #LUNA #terraluna,0,2,Warren_Bluffitt,142,1524803189572345857
161,Thu May 12 17:26:08 +0000 2022,"#Binance is now the exclusive crypto sponsor for Brasileirão, the elite @CBF_Futebol tournaments in Brazil.
#Binance #Ethereum
#The partnership will target the association of Binance’s brand to these tournaments, in addition to plans for Fan Tokens and NFTs, among other projects.",0,1,CTN_NFT,238,1524803122639429647
162,Thu May 12 17:26:03 +0000 2022,@funnygameworld Applications for the whitelist have started. You can contact us in order to purchase priority #FGW Tokens.#FGW #FunnyGameWorld #crypto #bitcoin #cryptocurrency #blockchain #bounty #binance #eth #token #coinsbit,0,0,Dipansh92708729,3672,1524803102464827411
163,Thu May 12 17:25:55 +0000 2022,"$LUNA Will recover soon ....buy if you want a millionaire  ..serious  buying incoming 

#Bitcoin 
#ETH 
#BSC",2,5,satu1303,87,1524803068377718791
164,Thu May 12 17:25:52 +0000 2022,Slow 20 | Normal 28 | Fast 120 | Instant 156.7 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1207,1524803055866241026
165,Thu May 12 17:25:52 +0000 2022,"@WhaleEverything I am prepared for the incoming big pump. My bag awaits its return as it is currently looking robust with gems that are looking like they are crazy to go to the moon in a limited time. 

#ETH
$CVP",0,1,AbbieJakey,51,1524803055442599938
166,Thu May 12 17:25:30 +0000 2022,"I am not posting every 2 minutes random stuff or motivational phrases, so when I post open your eyes 😉

#BTC #ETH #BSC #LUNA #UST",0,0,propeus00,1154,1524802962345938945
167,Thu May 12 17:25:28 +0000 2022,I understand that crypto is bleeding and prices are falling #bitcoin  #Ethereum  #Terra does that mean that no one will train or play games anymore so prices are falling @plutoniansgame @dotmoovs @TheSandboxGame @MistNft @decentraland @AxieInfinity #SLP,0,0,Crypto_Comic1,1,1524802953344864256
168,Thu May 12 17:25:13 +0000 2022,"🇦🇺 Ethereum(ETH) Arbitrage occured in Australia ‼
  ✅BestAsk Exchange:Binance_au
  ⬇Price (BUY): 1ETH = 2,841 AUD
  ✅BestBid Exchange:Digital Surge
  ⬆Price (SELL): 1ETH = 6,000 AUD
 💰💴Trading Profit💴💰3,159 AUD
#Ethereum #ETH #Australia #ETHAUD #Aussie",0,0,0xTimTam,71,1524802890048495636
169,Thu May 12 17:25:09 +0000 2022,"@bomberswap For sure This Projects seem really good in the future
Yooo joinn guys lesgoo
@airdropfun2 
@mastergaull369 
@dzakyalo

#SOLANA #BSC #ETH #Airdrops
#BOMB @bomberswap",0,1,ItSMeGhans,158,1524802874386964484
170,Thu May 12 17:25:08 +0000 2022,DomOfCrypto Shadow46461 CryptoGemsCom Marvin_Inu bridge between #ETH and #BSC in #Marvin_Inu is live,0,0,BenMart39916814,3,1524802869714513920
171,Thu May 12 17:25:05 +0000 2022,@TheMoonCarl I'm very sure #LUNA would rise very soon. I'm buying in some cool amount tonight. I'm holding alongside #ETH and $SYS. It's time to test its ability to pump any moment from now.,0,0,RashfordAsbury,77,1524802859040231424
172,Thu May 12 17:24:23 +0000 2022,Merge is coming soon. #eth,0,0,Muhamme41639963,16,1524802683659603976
173,Thu May 12 17:24:22 +0000 2022,"@AirCoinreal @activate_build we support the aircoin community 🔥🔥🔥
@NischalShetty
#Coinbase
#KuCoin
#1000xgem
#ETH
#cryptocurrency
#cz_binance
#ElonMusk
#Coinbase",0,0,NdzomoAnicet,29,1524802676504027138
174,Thu May 12 17:24:18 +0000 2022,@MetaKatFinance #METAKAT nice Graphics Amazing #BNB #BTC #p2e #bitcoin #memecoin #memecoins #altcoinseason #altcoin #Altcoins #DeFi #defiyield #BSC #BSCStation #UE5 #avax #luna #UST #solona #eth #matic #binance #CRO #Cryptocrash #cryptocurrency #cryptotrading @MetaKatFinance $METAKAT,0,0,Cryptoson98,114,1524802660716904453
175,Thu May 12 17:24:18 +0000 2022,"Gelato’s world-class automation suite is now available for all developers and users who want to automate their activity on Moonbeam. @MoonbeamNetwork @MoonriverNW
 #Polkadot #Kusama #Ethereum #crypto #Multichain",0,0,NastiiaOU,14,1524802659504488451
176,Thu May 12 17:23:52 +0000 2022,Slow 20 | Normal 28 | Fast 110 | Instant 139.8 👈 current Ethereum gas prices in gwei. DM me a price and I will DM you as soon as gas drops below that price 👍 #Ethereum #GasPrice #ETHGasPrice #ETH,0,0,ETHGasPriceBot,1207,1524802550314180608
177,Thu May 12 17:23:52 +0000 2022,NFTs🖼🖌🧑‍🎨 let’s get started shall we?🖼 what’s a lovely day without a marvelous art 🖼 🖌#NFT #Ethereum #Trustwallet #OpenSeaNFT #NFTCommuntiy #,0,0,NFThomeofart,0,1524802550192644097
178,Thu May 12 17:23:50 +0000 2022,"@workquest_co #WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain This project has good growth dynamics, i want the company to continue to work on creating new Partnerships.",0,2,Sayan200030,11531,1524802544496943104
179,Thu May 12 17:23:45 +0000 2022,"With #Bitcoin one day is a hero day and the other day is a zero day.

#web3 #NFTs #Domain #domainnames #Metaverse #META #blockchain #cryptocurrency #Crypto #xyz #technology #DAO #ETH #BTC #Twitter #data #IoT #startup  #VentureCapital #BigData #platform #NFTCommunity #DeFi #NFT",0,0,MAUCRYPTOTECH,89,1524802520769613827
180,Thu May 12 17:23:40 +0000 2022,"I believe success in future projects is guaranteed!  This project has a lot of offers and it is going to be even stronger.
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain",0,0,alam19863,4384,1524802502549712896
181,Thu May 12 17:23:37 +0000 2022,@DinoFamNFTs are continuously building the business and brand. I believe this is one of the most slept on projects. Why? Building in preparation mass adoption. You may not see it right now. Go read the white paper. Create. adapt. diversify. sustain.  #NFTs #Ethereum #utility,0,2,Maketime69,1666,1524802488645214222
182,Thu May 12 17:23:35 +0000 2022,"#LUNA you make money in bear market and you get them in bull market 💷💶💵💸💸💸

#btc #eth #bsc #UST",0,0,propeus00,1154,1524802478885195776
183,Thu May 12 17:23:33 +0000 2022,"@workquest_co #WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitaliza
As the project develops, I think that other talented people will join it to make the project even better. The team consists of highly qualified programmers.",0,1,Sayan200030,11531,1524802472598204416
184,Thu May 12 17:23:23 +0000 2022,"@workquest_co #WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving
This project deserves attention. The objectives of this project are clearly explained with reasonable fact.",0,1,Sayan200030,11531,1524802431821180928
185,Thu May 12 17:23:16 +0000 2022,"Fuji is a multifunctional investment platform, a full-fledged investment marketplace with its infrastructure and economic environment, #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit",0,0,hcp2606,4261,1524802402964078592
186,Thu May 12 17:23:11 +0000 2022,"🇦🇺 Ethereum(ETH) Arbitrage occured in Australia ‼
  ✅BestAsk Exchange:Binance_au
  ⬇Price (BUY): 1ETH = 2,847 AUD
  ✅BestBid Exchange:Digital Surge
  ⬆Price (SELL): 1ETH = 6,000 AUD
 💰💴Trading Profit💴💰3,153 AUD
#Ethereum #ETH #Australia #ETHAUD #Aussie",0,0,0xTimTam,71,1524802379849162759
187,Thu May 12 17:23:11 +0000 2022,"@workquest_co We have an extensive investor base, which is constantly growing, because we are already working with major markets.
#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain",0,1,Sayan200030,11531,1524802379182665728
188,Thu May 12 17:22:57 +0000 2022,"#WorkQuest $WQT $WUSD #WorkNet #WorkQuestApp #blockchian #crypto #cryptolife #BTC #BNB #ETH #digitalization #digitalassets #saving #BinanceSmartChain

The project design and the program is very strong, the project team's cohesiveness can be assured.",0,0,Afrin1722,2372,1524802320600424460
189,Thu May 12 17:22:53 +0000 2022,"Crypto Whales Tesla, MicroStrategy Underwater as Bitcoin Crashes to 2020 Prices.

Bitcoin's current price means that Tesla and MicroStrategy are both down on their investments. Stockholders have also taken note..

#crypto #btc #eth #xrp",0,0,mrkrystallis,48,1524802305408831496
190,Thu May 12 17:22:38 +0000 2022,"#CroFam #ETH #Solana #BNB #NFTCommunity 
Tomorrow Night (Friday 13th May) 6pm EST @LEOsLounge_ &amp; @BlueChipStables  Will Host  a HUGE! night of Giveaways, Live Music and NFT Talk. 

So Far I Have 93! Winners to draw in this space thats right 93!!!",7,10,Jakeburke2017,2824,1524802240028057602
191,Thu May 12 17:22:16 +0000 2022,"Buy FJT tokens
Buy a coin on partner exchanges or through a bot on special terms. #FJT #Fujicompany #crypto  #cryptocurrency #blockchain #bounty #eth #token #azbit",0,0,phonyjae,8062,1524802149254930433
192,Thu May 12 17:22:16 +0000 2022,"Gas used in currently pending transactions:

🚀 15 seconds &gt;&gt;&gt;&gt; 165 Gwei
🚗 1 minute  &gt;&gt;&gt;&gt;&gt; 144 Gwei
🐌 3 minutes &gt;&gt;&gt;&gt;&gt; 125 Gwei
🦥 &gt;10 minutes &gt;&gt;&gt; 115 Gwei

#Ethereum #ETH #GasPrice",0,0,ETHgas,3282,1524802149137502210
193,Thu May 12 17:22:15 +0000 2022,"If anyone has a budget of 20-25 dollars and wants to buy NFT, I found a very valuable NFT project. Those interested send a message.#nft #nftart #art #nfts #crypto #nftartist #digitalart #nftcommunity #nftcollector #cryptoart #ethereum #cryptocurrency #opensea #bitcoin #blockchain",0,0,ApeArtClup1,1,1524802143252885505
194,Thu May 12 17:22:10 +0000 2022,"@ShibNFTMeta #BNB #ETH  #FCFS 

0x6151deA26399cf2040a2fD8Db3ced98243F00a9A",0,1,Miningreceh,19,1524802122122149888
195,Thu May 12 17:22:09 +0000 2022,"$luna #LUNA 

The ultimate question?

Yes OR No???

#eth #BTC",0,1,Realnaz_,3287,1524802118300975104
196,Thu May 12 17:22:04 +0000 2022,@CryptoMixer3 Awesome project #UTK #Clockx24 #Ethereum @Bjay88273252 @Crypt416 @SteakBnb,0,0,Bjay88273252,1,1524802098893824000
197,Thu May 12 17:21:52 +0000 2022,"@IluUniverse For sure This Projects seem really good in the future
Yooo joinn guys lesgoo
@airdropfun2 
@mastergaull369 
@dzakyalo

#SOLANA #BSC #ETH #Airdrops",0,0,ItSMeGhans,158,1524802048352346112
